HS_ID,Opp ID,"Event/
Non-Event",Builder,"Project 
Name",City,Package_ID,"Product_Sub_
category",Quantity,Sales,"APM 
Name",Expected TAT,HS _Product,Status,Latest_Date,TL Name,TL Rating,Projected Hour,Working Hour,Remaining Hour,Project Work Priority Status,Partial Delivery Status,Project FeedBack,Beyond TAT comments,Apprvoal ,Link 1,No
A579,https://lookup.housing.com/opportunity/6309019,,Ashoka Builders India Private Limited,Ashoka Builders India Private Limited - ASBL,Hyderabad,2074923,Dependent Product,2,Mohammed Abdul Ghani,Anil,,Virtual_Apartment_Digitour,Purchase Date,28-Mar-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,579
A580,https://lookup.housing.com/opportunity/6325390,,ATMOS,ATMOS,Bangalore,2082986,,1,S Zilani Basha,Jagadish,,Virtual_Full_Project_Digitour,Sales Confirmation,31-Mar-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,580
A581,https://lookup.housing.com/opportunity/6325390,,ATMOS,ATMOS,Bangalore,2082116,,1,S Zilani Basha,Jagadish,,Slice_View,Sales Confirmation,31-Mar-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,581
A582,https://lookup.housing.com/opportunity/5899746,,Thalia Labh Home Pvt Ltd,Thalia Labh Home Pvt Ltd,Mumbai,1993741,,2,Nitasha Nitin Nayyar,Anil,,Virtual_Apartment_Digitour,Final Delivery,2-Jun-2025,Outsource ,,10:00:00,11:11:13,-1:11:13,,,,,,,582
A583,https://lookup.housing.com/opportunity/6338067,,Kohinoor Group - Zen Estate,Kohinoor Group - Zen Estate,Pune,2083438,Dependent Product,1,Darshan Arjun Pingat,Anil,,Virtual_Full_Project_Digitour,Partial Data Received,25-Apr-2025,,,227:00:00,270:33:23,-43:33:23,,,,,,,583
A584,https://lookup.housing.com/opportunity/6338067,,Kohinoor Group - Zen Estate,Kohinoor Group - Zen Estate,Pune,2083442,Dependent Product,2,Darshan Arjun Pingat,Anil,,Virtual_Apartment_Digitour,Sales Confirmation,7-Apr-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,584
A585,https://lookup.housing.com/opportunity/6050929,,K K Group Infra Realty,K K Group Infra Realty,Pune,2033213,Dependent Product,1,Shashank Dattaraj Narad,Anil,,Additional VO,Sales Confirmation,1-Apr-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,585
A586,https://lookup.housing.com/opportunity/6050929,,K K Group Infra Realty,K K Group Infra Realty,Pune,2032941,Dependent Product,1,Shashank Dattaraj Narad,Anil,,Virtual_Full_Project_Digitour,Project Start Date,21-May-2025,,,100:00:00,118:55:49,-18:55:49,,,,,,,586
A587,https://lookup.housing.com/opportunity/6050929,,K K Group Infra Realty,K K Group Infra Realty - Interior,Pune,2032939,Dependent Product,5,Shashank Dattaraj Narad,Anil,,RenderViews_StillImages,Sales Confirmation,1-Apr-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,587
A588,https://lookup.housing.com/opportunity/6050929,,K K Group Infra Realty,K K Group Infra Realty - Exterior,Pune,2032937,Dependent Product,8,Shashank Dattaraj Narad,Anil,,RenderViews_StillImages,Sales Confirmation,1-Apr-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,588
A589,https://lookup.housing.com/opportunity/6050929,,K K Group Infra Realty,K K Group Infra Realty - Aerial,Pune,2032934,Dependent Product,1,Shashank Dattaraj Narad,Anil,,RenderViews_StillImages,Sales Confirmation,1-Apr-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,589
A590,https://lookup.housing.com/opportunity/6050929,,K K Group Infra Realty,K K Group Infra Realty - Q2 - 3mins,Pune,2032933,Dependent Product,1,Shashank Dattaraj Narad,Anil,,Walkthrough,Sales Confirmation,1-Apr-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,590
A591,https://lookup.housing.com/opportunity/6341816,,Bhoomi Plots and Land,Bhoomi Plots and Land,Nashik,2085937,Dependent Product,1,Shaikh Saddam Rafique,Anil,,Virtual_Apartment_Digitour,Final Delivery,30-Apr-2025,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,591
A592,https://lookup.housing.com/opportunity/4588874,MHU'24,Atishay Shivalay Group,Atishay Shivalay Group - Park Paradise,Ahmedabad,1752919,,1,Shah Purav,Anil,,Virtual_Apartment_Digitour,1st Rework End,13-May-2025,Outsource ,,7:00:00,6:48:11,0:11:49,,>30 Days,,,,,592
A593,https://lookup.housing.com/opportunity/6148196,-,Shreem Hari Infra Llp,Shreem Hari Infra Llp,Surat,2044183,Highly Custom,1,Tank Sanjay Damjibhai,Anil,,Virtual_Apartment_Digitour,Final Delivery,27-May-2025,Outsource ,,12:40:00,15:10:22,-2:30:22,,,,,,,593
A594,https://lookup.housing.com/opportunity/6338128,,Sam India,Palm Olympia,Noida,2083620,,1,Aditya Sharma,Jagadish,,Rework,Final Delivery,16-Apr-2025,,,4:00:00,3:48:15,0:11:45,,,,,,,594
A595,https://lookup.housing.com/opportunity/6340448,,The Promont,The Promont,Mohali,2084896,,1,Raghavendra Solanki,Jagadish,,Real_Apartment_Digitour,Final Delivery,17-Apr-2025,,,1:00:00,1:07:47,-0:07:47,,,,,,,595
A596,https://lookup.housing.com/opportunity/6435478,,SWETAYAN GROUP - Sarovar,SWETAYAN GROUP - Sarovar,Ahmedabad,2099144,,1,Deep Vishambhar Hukumatani,Anil,,Virtual_Apartment_Digitour,Final Delivery,22-Apr-2025,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,596
A597,https://lookup.housing.com/opportunity/5689771,HNH'25,Nirman Developers,Nirman Developers - Adi,Pune,1948251,,1,Darshan Arjun Pingat,Anil,,Virtual_Apartment_Digitour,Final Delivery,20-May-2025,,,16:00:00,11:37:24,4:22:36,,,,,,,597
A598,https://lookup.housing.com/opportunity/5689771,HNH'25,Nirman Developers,Nirman Developers - Shreyas,Pune,1948250,,1,Darshan Arjun Pingat,Anil,,Virtual_Apartment_Digitour,Final Delivery,20-May-2025,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,598
A599,https://lookup.housing.com/opportunity/6318741,,Ramaniyam Real Estates Pvt Ltd,Ramaniyam Real Estates Pvt Ltd,Chennai,2077575,,1,Dinesh Kumar V V,Jagadish,,Real_Apartment_Digitour,Final Delivery,7-May-2025,Outsource ,1,1:55:00,2:13:53,-0:18:53,,,,Quality is not upto the mark so reshoot done (NSV),,,599
A600,https://lookup.housing.com/opportunity/6318741,,Ramaniyam Real Estates Pvt Ltd,Ramaniyam Real Estates Pvt Ltd,Chennai,2077575,,1,Dinesh Kumar V V,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,13-May-2025,,,0:20:00,0:14:22,0:05:38,,,,,,,600
A601,https://lookup.housing.com/opportunity/6229156,-,Gangotree Greenbuild,Gangotree Greenbuild,Pune,2055272,,1,Darshan Arjun Pingat,Anil,,Virtual_Apartment_Digitour,Final Delivery,20-May-2025,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,601
A602,https://lookup.housing.com/opportunity/6114380,,VVIP,VVIP,Noida,2053546,Dependent Product,1,Manisha Mehla,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,16-May-2025,,3,0:00:00,0:00:00,0:00:00,,,,,,,602
A603,https://lookup.housing.com/opportunity/4817917,MHU'24,Shree Laxmi Venture Pvt. Ltd.,Shree Laxmi Venture Pvt. Ltd.,Nagpur,1783961,,1,Mukesh Gurudas Biswas,Anil,,Virtual_Apartment_Digitour,Final Delivery,13-May-2025,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,603
A604,https://lookup.housing.com/opportunity/6300158,-,Bosky Group,Bosky Group - The Uplands,Gandhinagar,2072558,,1,Sheth Sagar Rajendrabhai,Anil,,Virtual_Full_Project_Digitour,Sales Confirmation,28-Apr-2025,,,8:00:00,9:45:21,-1:45:21,,,,,,,604
A605,https://lookup.housing.com/opportunity/4646891,MHU'24,Shashwat Group,Shashwat Group - Arcus Aura,Ahmedabad,1763127,,1,Shah Purav,Anil,,Virtual_Apartment_Digitour,Final Delivery,16-May-2025,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,605
A606,https://lookup.housing.com/opportunity/5862925,HNH'25,Leela Residency,Leela Residency,Mohali,1987320,,1,Khagesh Mahajan,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,5-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,606
A607,https://lookup.housing.com/opportunity/6593510,-,prayasam group - Saral casa,prayasam group - Saral casa,Ahmedabad,2135644,,1,Deep Vishambhar Hukumatani,Anil,,Real_Apartment_Digitour,Final Delivery,6-May-2025,Outsource ,,0:30:00,0:59:20,-0:29:20,,,,,,,607
A608,https://lookup.housing.com/opportunity/6644095,,SCC Builders Pvt. Ltd.,SCC Builders Pvt. Ltd.,Noida,2147184,,1,Aditya Sharma,Jagadish,,Virtual_Full_Project_Digitour,Sales Confirmation,5-May-2025,,,190:00:00,180:37:21,9:22:39,,,,,,,608
A609,https://lookup.housing.com/opportunity/6644095,,SCC Builders Pvt. Ltd.,SCC Builders Pvt. Ltd.,Noida,2147186,,1,Aditya Sharma,Jagadish,,Virtual_Apartment_Digitour,Sales Confirmation,5-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,609
A58,https://lookup.housing.com/opportunity/2694596,,JR Housing,JR Housing,Bangalore,1229654,,1,Ajay R,Anil,,Digiplot,1st Cut Delivery,6-May-2025,Anil Raghuwanshi,,42:00:00,41:27:40,0:32:20,,>30 Days,,,,,58
A611,https://lookup.housing.com/opportunity/6523083,,Nivasa Developers,Nivasa Developers - Interior,Mumbai,2119374,Dependent Product,3,Ebrahim Khalil Mohammad Ali Haider,Anil,30,RenderViews_StillImages,Final Delivery,27-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,611
A612,https://lookup.housing.com/opportunity/6523083,,Nivasa Developers,Nivasa Developers - Exterior,Mumbai,2119374,Dependent Product,10,Ebrahim Khalil Mohammad Ali Haider,Anil,30,RenderViews_StillImages,Final Delivery,27-May-2025,,,122:00:00,134:13:55,-12:13:55,,,,,,,612
A613,https://lookup.housing.com/opportunity/6523083,,Nivasa Developers,Nivasa Developers - Aerial,Mumbai,2119374,Dependent Product,6,Ebrahim Khalil Mohammad Ali Haider,Anil,30,RenderViews_StillImages,Final Delivery,27-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,613
A614,https://lookup.housing.com/opportunity/6611829,,Dal Core,Dal Core,Gurgaon,2141106,,2,Harshit Singh Kushwaha,Jagadish,,Virtual_Apartment_Digitour,Sales Confirmation,30-Apr-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,614
A615,https://lookup.housing.com/opportunity/6611829,,Dal Core,Dal Core(Digitour video 1),Gurgaon,2141822,Dependent Product,2,Harshit Singh Kushwaha,Jagadish,,Walkthrough,Sales Confirmation,30-Apr-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,615
A616,https://lookup.housing.com/opportunity/5818619,,HM Group,HM Group,Bangalore,1976728,,1,Zuheb Ahmed Makhdoom | Pooja,Jagadish,,Real_Apartment_Digitour,Final Delivery,12-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,616
A617,https://lookup.housing.com/opportunity/4789860,,DN Homes,DN Homes,Bhubaneswar,1778501,,1,Bikash Singh,Jagadish,,Virtual_Apartment_Digitour,Sales Confirmation,13-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,617
A618,https://lookup.housing.com/opportunity/5955027,HNH'25,IITL Nimbus Group,IITL Nimbus Group,Noida,2004676,,3,Sachin Sharma,Jagadish,,Virtual_Apartment_Digitour,1st Cut Delivery,12-May-2025,,,95:00:00,96:35:48,-1:35:48,,>30 Days,,,RBH approval recived for Deemed ,,618
A619,https://lookup.housing.com/opportunity/6251339,-,K Seshagiri Rao And Co,K Seshagiri Rao And Co - KSR greens,Hyderabad,2061022,,1,Mohammed Akhil,Anil,,Short_Video,1st Cut Delivery,16-May-2025,,,8:00:00,7:57:16,0:02:44,,>30 Days,,,,,619
A620,https://lookup.housing.com/opportunity/6591502,-,Prangan Enterprise,Prangan Enterprise,Surat,2135055,,1,Tank Sanjay Damjibhai,Anil,,Virtual_Apartment_Digitour,1st Cut Delivery,12-Jun-2025,,,32:00:00,47:57:49,-15:57:49,,<7 Days,,,,,620
A621,https://lookup.housing.com/opportunity/6337232,-,Varad Associates,Varad Associates,Nashik,2083046,,1,Hemant Balkrishna Borse,Anil,,Virtual_Apartment_Digitour,1st Rework End,6-Jun-2025,,,12:00:00,8:23:09,3:36:51,,>7 Days,,,,,621
A622,https://lookup.housing.com/opportunity/6735972,-,Tapovan Realty,Tapovan Realty,Ahmedabad,2170641,,1,Vyas Hiteshkumar,Anil,,Real_Apartment_Digitour,Final Delivery,27-May-2025,,,0:30:00,0:54:40,-0:24:40,,,,,,,622
A623,https://lookup.housing.com/opportunity/6707020,,MRK Civil Construction,MRK Civil Construction,Coimbatore,2162980,,1,Robert R,Jagadish,,Real_Apartment_Digitour,Photoshoot Start,26-May-2025,,,0:30:00,0:28:34,0:01:26,,,,,,,623
A624,https://lookup.housing.com/opportunity/5958889,-,DR Group,DR Group,Surat,2005270,,1,Trivedi Manthan Prakashbhai,Anil,,Virtual_Apartment_Digitour,1st Cut Delivery,26-May-2025,,,0:00:00,0:00:00,0:00:00,,>7 Days,,,,,624
A625,https://lookup.housing.com/opportunity/6463364,-,LN Associates,LN Associates - Anjanii Infra,Durg,2105643,,1,Amarpreet Singh,Anil,,Digiplot,Photoshoot Start,27-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,625
A626,https://lookup.housing.com/opportunity/6803434,-,Tru Realty,Tru Realty - Tru Medows,Mumbai,2187631,Dependent Product,1,Jatin Chandrakant Pawar,Anil,,Virtual_Apartment_Digitour,Project Start Date,12-Jun-2025,,,10:00:00,4:55:51,5:04:09,,,,,,,626
A627,https://lookup.housing.com/opportunity/6803704,-,Tru Realty,Tru Realty - Spectrum life,Mumbai,2187788,Dependent Product,1,Jatin Chandrakant Pawar,Anil,,Virtual_Full_Project_Digitour,Sales Confirmation,27-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,627
A628,https://lookup.housing.com/opportunity/6804278,-,Tru Realty,Tru Realty - Spectrum life,Mumbai,2187807,Dependent Product,1,Jatin Chandrakant Pawar,Anil,,Virtual_Full_Project_Digitour,Sales Confirmation,27-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,628
A629,https://lookup.housing.com/opportunity/6788479,-,SUBHA CONSTRUCTION AND DEVELOPER,SUBHA CONSTRUCTION AND DEVELOPER,Bhubaneswar,2183855,Dependent Product,1,Rakesh Swain,Jagadish,,Virtual_Full_Project_Digitour,Sales Confirmation,28-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,629
A630,https://lookup.housing.com/opportunity/6788479,-,SUBHA CONSTRUCTION AND DEVELOPER,SUBHA CONSTRUCTION AND DEVELOPER,Bhubaneswar,2183866,Dependent Product,1,Rakesh Swain,Jagadish,,Virtual_Apartment_Digitour,Sales Confirmation,28-May-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,630
A631,https://lookup.housing.com/opportunity/6806098,-,Kamal group,Kamal group,Navi Mumbai,2188335,,1,Priti Tulsyan,Anil,,Real_Apartment_Digitour,Final Delivery,12-Jun-2025,,,0:30:00,0:40:36,-0:10:36,,,,,,,631
A632,https://lookup.housing.com/opportunity/6533436,-,Kumar Properties,Kumar Properties,Pune,2124590,,1,Darshan Arjun Pingat,Anil,,Virtual_Apartment_Digitour,Final Delivery,12-Jun-2025,,,0:30:00,1:12:28,-0:42:28,,,,,,,632
A633,https://lookup.housing.com/opportunity/6955950,-,Vihana Properties,Vihana Properties,Bangalore,2217324,,1,Bishnu Sahu,Anil,,Digiplot,Sales Confirmation,6-Jun-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,633
A634,https://lookup.housing.com/opportunity/6929326,-,Elite Construction Co.,Elite Construction Co.,Nagpur,2211677,,1,Mukesh Gurudas Biswas,Anil,,Virtual_Apartment_Digitour,1st Cut Delivery,12-Jun-2025,,,10:00:00,9:14:22,0:45:38,,<7 Days,,,,,634
A635,https://lookup.housing.com/opportunity/6850832,-,BILTECH ESTATE,BILTECH ESTATE,Raipur,2197515,,1,Suchit Sureshrao Chambulwar,Anil,,Virtual_Villa_Digitour,Project Start Date,11-Jun-2025,,,32:00:00,67:11:40,-35:11:40,,,,,,,635
A636,https://lookup.housing.com/opportunity/6947477,,Adore Realtech Pvt Ltd,Adore Realtech Pvt Ltd,Faridabad,2215484,,1,Apurva Gupta,Jagadish,,Virtual_Apartment_Dollhouse,Sales Confirmation,12-Jun-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,636
A637,https://lookup.housing.com/opportunity/6994877,,Adore Realtech Pvt Ltd,Adore Realtech Pvt Ltd,Faridabad,2225104,,1,Apurva Gupta,Jagadish,,Virtual_Apartment_Dollhouse,Sales Confirmation,12-Jun-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,637
A638,https://lookup.housing.com/opportunity/6679942,,Well Wisher Group,Well Wisher Group - Exterior,Pune,2158229,Dependent Product,7,Lubaba Navid Momin,Anil,,RenderViews_StillImages,Sales Confirmation,3-Jun-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,638
A639,https://lookup.housing.com/opportunity/6806250,,Saviour Builders Private Limited,Saviour Builders Private Limited,Noida,2203889,Dependent Product,1,Aakash Gaur,Jagadish,,Virtual_Full_Project_Digitour,Sales Confirmation,13-Jun-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,639
A640,https://lookup.housing.com/opportunity/6806250,,Saviour Builders Private Limited,Saviour Builders Private Limited,Noida,2203857,Dependent Product,1,Aakash Gaur,Jagadish,,Virtual_Apartment_Digitour,Sales Confirmation,13-Jun-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,640
A641,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,641
A642,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,642
A643,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,643
A644,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,644
A645,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,645
A646,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,646
A647,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,647
A648,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,648
A649,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,649
A650,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,650
A651,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,651
A652,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,652
A653,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,653
A654,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,654
A655,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,655
A656,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,656
A657,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,657
A658,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,658
A659,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,659
A660,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,660
A661,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,661
A662,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,662
A663,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,663
A664,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,664
A665,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,665
A666,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,666
A667,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,667
A668,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,668
A669,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,669
A670,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,670
A671,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,671
A672,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,672
A673,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,673
A674,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,674
A675,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,675
A676,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,676
A677,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,677
A678,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,678
A679,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,679
A680,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,680
A681,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,681
A682,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,682
A683,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,683
A684,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,684
A685,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,685
A686,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,686
A687,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,687
A688,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,688
A689,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,689
A690,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,690
A691,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,691
A692,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,692
A693,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,693
A694,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,694
A695,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,695
A696,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,696
A697,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,697
A698,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,698
A699,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,699
A700,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,700
A701,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,701
A702,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,702
A703,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,703
A704,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,704
A705,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,705
A706,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,706
A707,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,707
A708,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,708
A709,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,709
A710,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,710
A711,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,711
A712,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,712
A713,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,713
A714,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,714
A715,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,715
A716,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,716
A717,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,717
A718,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,718
A719,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,719
A720,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,720
A721,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,721
A722,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,722
A723,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,723
A724,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,724
A725,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,725
A726,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,726
A727,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,727
A728,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,728
A729,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,729
A730,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,730
A731,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,731
A732,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,732
A733,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,733
A734,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,734
A735,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,735
A736,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,736
A737,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,737
A738,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,738
A739,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,739
A740,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,740
A741,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,741
A742,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,742
A743,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,743
A744,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,744
A745,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,745
A746,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,746
A747,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,747
A748,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,748
A749,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,749
A750,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,750
A751,,,,,,,,,,,,,,,,,0:00:00,0:00:00,0:00:00,,,,,,,751
